50000000,2.999
75000000,5.834
100000000,5.952
125000000,9.383
150000000,9.06
175000000,13.12
200000000,12.439
225000000,16.85
250000000,15.48
275000000,21.857
300000000,18.87
325000000,24.903
350000000,26.79
375000000,86.958
400000000,40.818
450000000,50.691
500000000,49.598
